srcStateName,srcYear,Country,StateCode,YearCode,StateName,Year,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
ARUNACHAL PRADESH,2011-12,India,12,2011,ARUNACHAL PRADESH,"Financial Year (Apr - Mar), 2011",1383727,317369,1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARUNACHAL PRADESH,2012-13,India,12,2012,ARUNACHAL PRADESH,"Financial Year (Apr - Mar), 2012",1383727,317369,1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARUNACHAL PRADESH,2013-14,India,12,2013,ARUNACHAL PRADESH,"Financial Year (Apr - Mar), 2013",1383727,317369,1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARUNACHAL PRADESH,2014-15,India,12,2014,ARUNACHAL PRADESH,"Financial Year (Apr - Mar), 2014",1383727,317369,1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARUNACHAL PRADESH,2015-16,India,12,2015,ARUNACHAL PRADESH,"Financial Year (Apr - Mar), 2015",1383727,317369,1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARUNACHAL PRADESH,2016-17,India,12,2016,ARUNACHAL PRADESH,"Financial Year (Apr - Mar), 2016",1383727,317369,1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARUNACHAL PRADESH,2017-18,India,12,2017,ARUNACHAL PRADESH,"Financial Year (Apr - Mar), 2017",1383727,317369,1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARUNACHAL PRADESH,2018-19,India,12,2018,ARUNACHAL PRADESH,"Financial Year (Apr - Mar), 2018",1383727,317369,1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARUNACHAL PRADESH,2019-20,India,12,2019,ARUNACHAL PRADESH,"Financial Year (Apr - Mar), 2019",1383727,317369,1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARUNACHAL PRADESH,2020-21,India,12,2020,ARUNACHAL PRADESH,"Financial Year (Apr - Mar), 2020",1383727,317369,1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NAGALAND,2011-12,India,13,2011,NAGALAND,"Financial Year (Apr - Mar), 2011",1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NAGALAND,2012-13,India,13,2012,NAGALAND,"Financial Year (Apr - Mar), 2012",1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NAGALAND,2013-14,India,13,2013,NAGALAND,"Financial Year (Apr - Mar), 2013",1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NAGALAND,2014-15,India,13,2014,NAGALAND,"Financial Year (Apr - Mar), 2014",1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NAGALAND,2015-16,India,13,2015,NAGALAND,"Financial Year (Apr - Mar), 2015",1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NAGALAND,2016-17,India,13,2016,NAGALAND,"Financial Year (Apr - Mar), 2016",1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NAGALAND,2017-18,India,13,2017,NAGALAND,"Financial Year (Apr - Mar), 2017",1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NAGALAND,2018-19,India,13,2018,NAGALAND,"Financial Year (Apr - Mar), 2018",1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NAGALAND,2019-20,India,13,2019,NAGALAND,"Financial Year (Apr - Mar), 2019",1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NAGALAND,2020-21,India,13,2020,NAGALAND,"Financial Year (Apr - Mar), 2020",1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MANIPUR,2011-12,India,14,2011,MANIPUR,"Financial Year (Apr - Mar), 2011",2855794,834154,2021640,1438586,411702,1026884,1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MANIPUR,2012-13,India,14,2012,MANIPUR,"Financial Year (Apr - Mar), 2012",2855794,834154,2021640,1438586,411702,1026884,1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MANIPUR,2013-14,India,14,2013,MANIPUR,"Financial Year (Apr - Mar), 2013",2855794,834154,2021640,1438586,411702,1026884,1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MANIPUR,2014-15,India,14,2014,MANIPUR,"Financial Year (Apr - Mar), 2014",2855794,834154,2021640,1438586,411702,1026884,1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MANIPUR,2015-16,India,14,2015,MANIPUR,"Financial Year (Apr - Mar), 2015",2855794,834154,2021640,1438586,411702,1026884,1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MANIPUR,2016-17,India,14,2016,MANIPUR,"Financial Year (Apr - Mar), 2016",2855794,834154,2021640,1438586,411702,1026884,1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MANIPUR,2017-18,India,14,2017,MANIPUR,"Financial Year (Apr - Mar), 2017",2855794,834154,2021640,1438586,411702,1026884,1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MANIPUR,2018-19,India,14,2018,MANIPUR,"Financial Year (Apr - Mar), 2018",2855794,834154,2021640,1438586,411702,1026884,1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MANIPUR,2019-20,India,14,2019,MANIPUR,"Financial Year (Apr - Mar), 2019",2855794,834154,2021640,1438586,411702,1026884,1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MANIPUR,2020-21,India,14,2020,MANIPUR,"Financial Year (Apr - Mar), 2020",2855794,834154,2021640,1438586,411702,1026884,1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIZORAM,2011-12,India,15,2011,MIZORAM,"Financial Year (Apr - Mar), 2011",1097206,571771,525435,555339,286204,269135,541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIZORAM,2012-13,India,15,2012,MIZORAM,"Financial Year (Apr - Mar), 2012",1097206,571771,525435,555339,286204,269135,541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIZORAM,2013-14,India,15,2013,MIZORAM,"Financial Year (Apr - Mar), 2013",1097206,571771,525435,555339,286204,269135,541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIZORAM,2014-15,India,15,2014,MIZORAM,"Financial Year (Apr - Mar), 2014",1097206,571771,525435,555339,286204,269135,541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIZORAM,2015-16,India,15,2015,MIZORAM,"Financial Year (Apr - Mar), 2015",1097206,571771,525435,555339,286204,269135,541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIZORAM,2016-17,India,15,2016,MIZORAM,"Financial Year (Apr - Mar), 2016",1097206,571771,525435,555339,286204,269135,541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIZORAM,2017-18,India,15,2017,MIZORAM,"Financial Year (Apr - Mar), 2017",1097206,571771,525435,555339,286204,269135,541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIZORAM,2018-19,India,15,2018,MIZORAM,"Financial Year (Apr - Mar), 2018",1097206,571771,525435,555339,286204,269135,541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIZORAM,2019-20,India,15,2019,MIZORAM,"Financial Year (Apr - Mar), 2019",1097206,571771,525435,555339,286204,269135,541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIZORAM,2020-21,India,15,2020,MIZORAM,"Financial Year (Apr - Mar), 2020",1097206,571771,525435,555339,286204,269135,541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRIPURA,2011-12,India,16,2011,TRIPURA,"Financial Year (Apr - Mar), 2011",3673917,961453,2712464,1874376,487203,1387173,1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRIPURA,2012-13,India,16,2012,TRIPURA,"Financial Year (Apr - Mar), 2012",3673917,961453,2712464,1874376,487203,1387173,1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRIPURA,2013-14,India,16,2013,TRIPURA,"Financial Year (Apr - Mar), 2013",3673917,961453,2712464,1874376,487203,1387173,1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRIPURA,2014-15,India,16,2014,TRIPURA,"Financial Year (Apr - Mar), 2014",3673917,961453,2712464,1874376,487203,1387173,1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRIPURA,2015-16,India,16,2015,TRIPURA,"Financial Year (Apr - Mar), 2015",3673917,961453,2712464,1874376,487203,1387173,1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRIPURA,2016-17,India,16,2016,TRIPURA,"Financial Year (Apr - Mar), 2016",3673917,961453,2712464,1874376,487203,1387173,1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRIPURA,2017-18,India,16,2017,TRIPURA,"Financial Year (Apr - Mar), 2017",3673917,961453,2712464,1874376,487203,1387173,1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRIPURA,2018-19,India,16,2018,TRIPURA,"Financial Year (Apr - Mar), 2018",3673917,961453,2712464,1874376,487203,1387173,1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRIPURA,2019-20,India,16,2019,TRIPURA,"Financial Year (Apr - Mar), 2019",3673917,961453,2712464,1874376,487203,1387173,1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRIPURA,2020-21,India,16,2020,TRIPURA,"Financial Year (Apr - Mar), 2020",3673917,961453,2712464,1874376,487203,1387173,1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEGHALAYA,2011-12,India,17,2011,MEGHALAYA,"Financial Year (Apr - Mar), 2011",2966889,595450,2371439,1491832,297572,1194260,1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEGHALAYA,2012-13,India,17,2012,MEGHALAYA,"Financial Year (Apr - Mar), 2012",2966889,595450,2371439,1491832,297572,1194260,1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEGHALAYA,2013-14,India,17,2013,MEGHALAYA,"Financial Year (Apr - Mar), 2013",2966889,595450,2371439,1491832,297572,1194260,1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEGHALAYA,2014-15,India,17,2014,MEGHALAYA,"Financial Year (Apr - Mar), 2014",2966889,595450,2371439,1491832,297572,1194260,1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEGHALAYA,2015-16,India,17,2015,MEGHALAYA,"Financial Year (Apr - Mar), 2015",2966889,595450,2371439,1491832,297572,1194260,1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEGHALAYA,2016-17,India,17,2016,MEGHALAYA,"Financial Year (Apr - Mar), 2016",2966889,595450,2371439,1491832,297572,1194260,1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEGHALAYA,2017-18,India,17,2017,MEGHALAYA,"Financial Year (Apr - Mar), 2017",2966889,595450,2371439,1491832,297572,1194260,1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEGHALAYA,2018-19,India,17,2018,MEGHALAYA,"Financial Year (Apr - Mar), 2018",2966889,595450,2371439,1491832,297572,1194260,1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEGHALAYA,2019-20,India,17,2019,MEGHALAYA,"Financial Year (Apr - Mar), 2019",2966889,595450,2371439,1491832,297572,1194260,1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEGHALAYA,2020-21,India,17,2020,MEGHALAYA,"Financial Year (Apr - Mar), 2020",2966889,595450,2371439,1491832,297572,1194260,1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ASSAM,2011-12,India,18,2011,ASSAM,"Financial Year (Apr - Mar), 2011",31205576,4398542,26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ASSAM,2012-13,India,18,2012,ASSAM,"Financial Year (Apr - Mar), 2012",31205576,4398542,26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ASSAM,2013-14,India,18,2013,ASSAM,"Financial Year (Apr - Mar), 2013",31205576,4398542,26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ASSAM,2014-15,India,18,2014,ASSAM,"Financial Year (Apr - Mar), 2014",31205576,4398542,26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ASSAM,2015-16,India,18,2015,ASSAM,"Financial Year (Apr - Mar), 2015",31205576,4398542,26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ASSAM,2016-17,India,18,2016,ASSAM,"Financial Year (Apr - Mar), 2016",31205576,4398542,26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
